,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
101325,S3/4,2631,maxFy,C31p7798,31,ULS B (full envelope),-6.962600659160614,21.728598972045898,620.6684948911743,182.3003249879761,-43.15838697477055,17.582547529209137
98744,S3/4,2631,minFy,C31p5217,31,ULS B (full envelope),-4.291603272414208,-24.45159104967117,1018.8132632980348,-135.88419799957276,17.64117539161444,6.522700099384787
95991,S3/4,2631,maxFz,C31p2464,31,ULS B (full envelope),4.264771211771964,2.991795986459255,1246.3818149643705,-125.91621847177495,-16.310664257996077,-7.208745870330338
101362,S3/4,2631,minFz,C31p7835,31,ULS B (full envelope),-64.14704905212402,4.460603971206665,558.3430793531494,34.23639996356202,-335.08208435254767,27.7368255878334
101361,S3/4,2631,maxMxx,C31p7834,31,ULS B (full envelope),-60.329273905639646,10.440437139236451,600.6865120924073,198.6558577272339,-262.20047723966314,19.369165383899688
96023,S3/4,2631,minMxx,C31p2496,31,ULS B (full envelope),-10.575812598958015,1.842516720178128,1196.098682118683,-292.4910678919219,-18.338413371613033,-10.435643840224744
101357,S3/4,2631,maxMyy,C31p7830,31,ULS B (full envelope),48.12398739654541,2.943461473190308,597.7690853185729,-26.838330584533672,247.00233872484492,17.33581008490372
98761,S3/4,2631,minMyy,C31p5234,31,ULS B (full envelope),-61.96601156709194,2.8985667300224303,990.7516890457154,-111.2562284561157,-336.18595693336727,19.93070733853579
98671,S3/4,2631,maxMzz,C31p5144,31,ULS B (full envelope),4.929081268382073,-1.5446058433747287,1190.6108660507964,-266.0335402086639,-20.119221480133522,59.26156414927721
98768,S3/4,2631,minMzz,C31p5241,31,ULS B (full envelope),-16.066764840102195,2.219843507289887,1029.3883289627074,-171.77727894439698,-26.128949676287164,-57.318584726893896
127330,S1/2,2632,maxFx,C31p2627,31,ULS B (full envelope),52.702412026667595,-3.008424845194816,948.3070703355789,168.76483499584194,233.72406351552007,-12.766735644543173
124746,S1/2,2632,minFx,C31p43,31,ULS B (full envelope),-56.80023100540638,-3.5125535971403123,1012.0401472806931,214.47572528896333,-193.15112270808217,-29.178067805492873
127311,S1/2,2632,maxFy,C31p2608,31,ULS B (full envelope),-8.397834569859505,19.650150267338752,973.3822913648604,170.58778131694788,-15.472725388479232,-20.003679225170615
129914,S1/2,2632,minFy,C31p5211,31,ULS B (full envelope),-0.9175884906053539,-12.011469729232788,998.2869697153092,181.65836278152466,7.614608424711227,-2.435088507092
129474,S1/2,2632,maxFz,C31p4771,31,ULS B (full envelope),-13.266071042537689,0.8351456107544897,1180.620740296917,311.0230726550019,-6.53646418582528,-28.01180529731512
132527,S1/2,2632,minFz,C31p7824,31,ULS B (full envelope),51.717370176055915,-4.023396107005119,531.9707218486938,44.1905629852581,227.51208541391517,-9.417516179458616
126993,S1/2,2632,maxMxx,C31p2290,31,ULS B (full envelope),-15.084061028919221,-4.771948023602963,1171.3154519398786,317.1675800206685,7.44963683277517,-77.74560875884772
133436,S1/2,2632,minMxx,C31p8733,31,ULS B (full envelope),-24.52216550967407,10.839615637112619,568.6769947979126,32.54941357424735,-171.6085385912118,96.04659138584901
127330,S1/2,2632,maxMyy,C31p2627,31,ULS B (full envelope),52.702412026667595,-3.008424845194816,948.3070703355789,168.76483499584194,233.72406351552007,-12.766735644543173
125628,S1/2,2632,minMyy,C31p925,31,ULS B (full envelope),-36.69002556266309,12.157084018688202,1074.0040867544747,214.897691042943,-208.04722460951268,82.72605289617299
128216,S1/2,2632,maxMzz,C31p3513,31,ULS B (full envelope),-25.930400480427743,11.534986626930237,1001.0724966042137,163.9696498291111,-181.88702277430536,102.22402086500884
125664,S1/2,2632,minMzz,C31p961,31,ULS B (full envelope),12.095382019734387,-8.710887500400545,1060.8844194018743,253.09054394113065,164.37648840318266,-130.371563822577
155912,S5/6,2633,maxFx,C31p33,31,ULS B (full envelope),53.378969574379916,4.392081824731827,1026.3758968891145,-162.65571787834162,245.47017668691885,0.2981715556770578
161116,S5/6,2633,minFx,C31p5237,31,ULS B (full envelope),-61.80821690404415,0.8122442476749425,976.2482353752138,-89.63967082214356,-338.9928086127638,18.60676513783038
163677,S5/6,2633,maxFy,C31p7798,31,ULS B (full envelope),-9.170154483654022,18.58549217965317,623.5569359980813,180.7685940674591,-57.45896441666603,19.17429900089264
161095,S5/6,2633,minFy,C31p5216,31,ULS B (full envelope),-3.7976316539525987,-20.107619944524764,1012.7012474235536,-116.74807367706299,-108.97808678201429,5.807827177014948
163665,S5/6,2633,maxFz,C31p7786,31,ULS B (full envelope),-11.148641399271936,5.210607496130467,1240.9876166236775,-99.295937670435,-80.09474310955933,15.026461867741235
163703,S5/6,2633,minFz,C31p7824,31,ULS B (full envelope),50.9289731584053,3.802077411052703,558.2776431220282,39.46150487106324,245.86636853964802,8.801170319900518
163701,S5/6,2633,maxMxx,C31p7822,31,ULS B (full envelope),49.32754951338577,11.646928256389618,598.8634021552314,205.1267277104187,179.7020906675625,13.007888191566472
158476,S5/6,2633,minMxx,C31p2597,31,ULS B (full envelope),-8.397782186806646,1.4876825493836403,1193.639967386617,-271.5135718984929,-181.59177587277344,-43.86000374203813
163709,S5/6,2633,maxMyy,C31p7830,31,ULS B (full envelope),51.25392248015213,5.4014882325859075,594.7233232611884,-19.420154992218013,246.60812827170372,7.577655215225223
155917,S5/6,2633,minMyy,C31p38,31,ULS B (full envelope),-59.370808067679405,1.1656988726139075,991.4515575828553,-104.7651328903198,-339.45483382638685,11.097891054883592
161998,S5/6,2633,maxMzz,C31p6119,31,ULS B (full envelope),13.533910320451563,-12.906475627655984,1020.1215798830068,-102.37892032448352,54.88536131770501,124.26253820545087
156839,S5/6,2633,minMzz,C31p960,31,ULS B (full envelope),-19.89397500784129,6.908374754576685,1081.622215518154,-203.1616986997658,-153.02227011753666,-116.5711926911556
13918,MC5/6,2628,maxFx,C41p3527,41,ULS C (full envelope),146.0896597574165,4.976499070639611,607.8541760497617,-56.16203913429262,772.3318821585369,13.263306011286376
16535,MC5/6,2628,minFx,C41p6144,41,ULS C (full envelope),-71.24924506382675,-5.773603232216835,452.3578570618773,56.408335345687874,-576.8299675329304,-2.7219764920705556
15591,MC5/6,2628,maxFy,C41p5200,41,ULS C (full envelope),16.26341097199321,53.68978716468811,428.8620262571811,-400.1193640457153,31.90378059475422,9.564787047433853
10411,MC5/6,2628,minFy,C41p20,41,ULS C (full envelope),31.71407932083965,-34.08627077461243,525.3512634045411,264.1151006164551,66.65609789473058,-2.4529607706356042
14888,MC5/6,2628,maxFz,C41p4497,41,ULS C (full envelope),82.3150017588699,10.613319310913086,765.823178037305,-110.80353497833251,216.42483135359288,12.886996709833143
15604,MC5/6,2628,minFz,C41p5213,41,ULS C (full envelope),11.619392870110273,-33.071329478073125,411.59724183349607,281.7231238815308,27.36971088602543,-5.131978414678573
15610,MC5/6,2628,maxMxx,C41p5219,41,ULS C (full envelope),16.37210151879191,-33.32298939476013,429.9791580444336,283.1074174377442,36.120263705849645,-4.4479030362606045
12990,MC5/6,2628,minMxx,C41p2599,41,ULS C (full envelope),32.106910838249924,53.572086290206904,524.4103768718053,-423.82778145294196,65.2501963266039,12.013447025461195
13918,MC5/6,2628,maxMyy,C41p3527,41,ULS C (full envelope),146.0896597574165,4.976499070639611,607.8541760497617,-56.16203913429262,772.3318821585369,13.263306011286376
16541,MC5/6,2628,minMyy,C41p6150,41,ULS C (full envelope),-63.61574870205612,-5.437098962502479,540.4093881861448,50.252393768539434,-590.302363199129,-0.7749150577443832
15502,MC5/6,2628,maxMzz,C41p5111,41,ULS C (full envelope),90.29259822445765,6.358603519494533,764.8005226725317,-81.96250588718415,276.7201172278952,15.719370832683143
15603,MC5/6,2628,minMzz,C41p5212,41,ULS C (full envelope),10.140630796593427,-7.4940882137298575,411.7821979644775,104.26006461639406,16.101058150792124,-8.095103061819076
48907,MC3/4,2629,maxFx,C41p7340,41,ULS C (full envelope),66.92513724866868,1.2284727568519116,719.0261938685037,-2.800870458202362,237.70977088836668,6.729378817465305
46020,MC3/4,2629,minFx,C41p4453,41,ULS C (full envelope),-69.1863435297966,23.396877836036683,829.6065502669335,-192.59719428222652,-250.6014462830353,-7.493659920215607
44172,MC3/4,2629,maxFy,C41p2605,41,ULS C (full envelope),-12.522389507122039,61.82829684360504,624.1492264743042,-509.10563001037593,-23.233414659957887,-3.628854932861328
49379,MC3/4,2629,minFy,C41p7812,41,ULS C (full envelope),-2.2859479473495465,-39.41400217250823,500.3301564778138,336.36085159240724,-16.045183222198485,-0.08910226869583131
44080,MC3/4,2629,maxFz,C41p2513,41,ULS C (full envelope),18.798623612384795,16.96135132103801,1029.7733521016885,-168.6378848280144,133.36067596832277,1.7454059835648539
49377,MC3/4,2629,minFz,C41p7810,41,ULS C (full envelope),-2.5195678709411604,-20.793770025291437,498.7937500523377,206.31848837219238,-8.078267557525633,-3.529422791004181
46781,MC3/4,2629,maxMxx,C41p5214,41,ULS C (full envelope),11.390398392391205,-38.60163781375885,519.1633795539856,349.52523886413576,9.23327239265442,1.7590604292869567
44172,MC3/4,2629,minMxx,C41p2605,41,ULS C (full envelope),-12.522389507122039,61.82829684360504,624.1492264743042,-509.10563001037593,-23.233414659957887,-3.628854932861328
49111,MC3/4,2629,maxMyy,C41p7544,41,ULS C (full envelope),49.49259495912552,3.326714499176741,941.9595901497458,-32.052211779003144,266.45218609298706,3.7560754361176496
46430,MC3/4,2629,minMyy,C41p4863,41,ULS C (full envelope),-49.265063507747655,3.837829068726301,960.4761125218869,-58.27702895734785,-271.70191984756474,-1.6905388483405122
48952,MC3/4,2629,maxMzz,C41p7385,41,ULS C (full envelope),54.99255682504654,0.3867501727759839,712.6932468789101,7.320248442554468,163.91949503356935,7.399914285757542
46044,MC3/4,2629,minMzz,C41p4477,41,ULS C (full envelope),-58.987908472385406,26.37561530872345,812.0487475068284,-210.81917308349608,-187.0580932590485,-9.308022971878051
76285,MC1/2,2630,maxFx,C41p3542,41,ULS C (full envelope),71.36276401094915,2.6410554546737672,459.4005941323948,-41.916621606750496,576.3360741939115,3.6553428580784804
73670,MC1/2,2630,minFx,C41p927,41,ULS C (full envelope),-146.38386198657042,2.7007029123806956,620.9003145587923,-5.432571542892453,-778.6800803584719,-3.9979355818343167
72750,MC1/2,2630,maxFy,C41p7,41,ULS C (full envelope),-30.94032561603069,40.50277715572357,537.8168035185622,-320.06959862915045,-63.440494183650024,-12.266290415401459
75359,MC1/2,2630,minFy,C41p2616,41,ULS C (full envelope),-19.28204187133312,-30.886737653160097,434.01590068325993,234.16866521759033,-47.92067616927624,9.013832371520996
75080,MC1/2,2630,maxFz,C41p2337,41,ULS C (full envelope),-45.644688168985844,-2.1490270867812615,781.9677191164064,46.61828361820221,10.46734950466155,2.9270712430441383
75345,MC1/2,2630,minFz,C41p2602,41,ULS C (full envelope),-10.513210847353935,37.02897168483734,417.3916889726638,-320.4212920379639,-19.83004844634533,-11.893330137634278
80555,MC1/2,2630,maxMxx,C41p7812,41,ULS C (full envelope),-24.032678486585617,-28.856907840538028,444.87522548660274,242.58337511550903,-58.55468241004944,8.479622773132323
75348,MC1/2,2630,minMxx,C41p2605,41,ULS C (full envelope),-17.88125237384319,37.69919610103607,455.1379988310623,-323.5558383752442,-35.54057035552501,-11.838991343135833
76297,MC1/2,2630,maxMyy,C41p3554,41,ULS C (full envelope),63.283847489748,4.462294780437945,549.0380567516995,-49.62004807945251,580.9847257303953,3.9756990551900864
73670,MC1/2,2630,minMyy,C41p927,41,ULS C (full envelope),-146.38386198657042,2.7007029123806956,620.9003145587923,-5.432571542892453,-778.6800803584719,-3.9979355818343167
77962,MC1/2,2630,maxMzz,C41p5219,41,ULS C (full envelope),-32.389716346430774,-26.94114422855377,529.4322692987441,230.63584451904296,-60.80866344954967,9.23563671017885
80538,MC1/2,2630,minMzz,C41p7795,41,ULS C (full envelope),-18.03479443953514,39.38888360561371,447.4487515885067,-312.9638424085999,-36.34445735801696,-12.453568625793459
109151,S3/4,2631,maxFx,C41p5232,41,ULS C (full envelope),42.719154280757905,1.3771102729797366,785.7261825000762,-122.26308168029786,210.01700227570535,8.805923567914965
106555,S3/4,2631,minFx,C41p2636,41,ULS C (full envelope),-56.6909680213356,3.4869866744613645,764.328909716034,-79.24240278930665,-287.977589667654,29.539554561567304
106521,S3/4,2631,maxFy,C41p2602,41,ULS C (full envelope),-7.881457726716995,18.401354423141477,804.9479801589965,61.27139666137696,-37.76573068327904,20.95468881278038
109136,S3/4,2631,minFy,C41p5217,41,ULS C (full envelope),-3.8539511908912654,-20.791266418304446,789.3566285377503,-102.45414723510747,15.236828681421278,6.155124487066271
106383,S3/4,2631,maxFz,C41p2464,41,ULS C (full envelope),3.4832475763225577,2.6641092202258116,984.038776462822,-90.79192976399423,-14.738523601894387,-5.692869368734359
111754,S3/4,2631,minFz,C41p7835,41,ULS C (full envelope),-54.917543964385985,3.5471227985000606,591.1960484892272,25.27014554077146,-288.0293873795128,23.903280826034546
111753,S3/4,2631,maxMxx,C41p7834,41,ULS C (full envelope),-51.63205995559692,8.699018268165588,628.0953008085631,168.4562435632324,-224.73767804418563,16.756283000411987
106415,S3/4,2631,minMxx,C41p2496,41,ULS C (full envelope),-9.167132902650833,1.544097881114482,940.419093105011,-235.62432485298154,-15.405466931667325,-8.415271501607899
106553,S3/4,2631,maxMyy,C41p2634,41,ULS C (full envelope),39.104564925289154,2.325016034698487,784.6354556934357,-120.05890419006347,210.76646701264383,20.790550521039968
109153,S3/4,2631,minMyy,C41p5234,41,ULS C (full envelope),-53.07637866586685,2.539080912742614,765.4196365226746,-81.44658027954102,-288.7270544045925,17.554927608442306
109063,S3/4,2631,maxMzz,C41p5144,41,ULS C (full envelope),4.061810219678881,-1.2711539705395696,935.7134243113328,-213.363620027771,-19.195010587062832,50.79601530259132
109160,S3/4,2631,minMzz,C41p5241,41,ULS C (full envelope),-13.897471351566315,1.957898350868225,798.37653748703,-133.06883392333987,-22.096513288259505,-48.2977361000538
137722,S1/2,2632,maxFx,C41p2627,41,ULS C (full envelope),45.0132377705574,-2.5913591093063357,726.5784609649659,139.7870099176407,199.4227273006439,-10.770572546339034
135138,S1/2,2632,minFx,C41p43,41,ULS C (full envelope),-48.36873967020035,-2.9980515376091006,781.1767152840424,178.81788907054903,-164.74640668357847,-24.679386359968188
137703,S1/2,2632,maxFy,C41p2608,41,ULS C (full envelope),-7.123851335239411,16.744213237571717,747.9745541828155,141.34628188037874,-13.213542563724518,-16.95994854197502
140306,S1/2,2632,minFy,C41p5211,41,ULS C (full envelope),-0.6972997083854675,-10.259224096345902,769.4363771382142,150.83220068754198,6.512920410261153,-1.8381956273937217
139866,S1/2,2632,maxFz,C41p4771,41,ULS C (full envelope),-11.28964171113491,0.6956339710879328,924.7645266724206,261.0938172388433,-5.653827101969422,-23.793878400912284
142919,S1/2,2632,minFz,C41p7824,41,ULS C (full envelope),43.54944495986939,-3.422267700738907,565.9433203984071,48.12940080766678,193.92743324257853,-9.516549294433593
137385,S1/2,2632,maxMxx,C41p2290,41,ULS C (full envelope),-12.937347748045925,-3.985712152550219,916.8875349058056,266.1198063532281,5.088256264691652,-65.28246637935162
143828,S1/2,2632,minMxx,C41p8733,41,ULS C (full envelope),-21.174548203430177,9.102034148721696,597.1555784855652,38.481270920276636,-144.10063050559046,78.98269890350342
137722,S1/2,2632,maxMyy,C41p2627,41,ULS C (full envelope),45.0132377705574,-2.5913591093063357,726.5784609649659,139.7870099176407,199.4227273006439,-10.770572546339034
136020,S1/2,2632,minMyy,C41p925,41,ULS C (full envelope),-30.903507795381547,10.214338015456201,833.8539422754479,179.4070540088129,-175.01860685339153,69.31317364448547
138608,S1/2,2632,maxMzz,C41p3513,41,ULS C (full envelope),-21.76384843175888,9.656134276418689,771.7087123806192,136.07130735476497,-152.71921831626892,85.86828465504648
136056,S1/2,2632,minMzz,C41p961,41,ULS C (full envelope),10.10995640566826,-7.2879628478097915,822.8500174435997,211.4380169132948,137.93350938196,-109.60637448051455
166304,S5/6,2633,maxFx,C41p33,41,ULS C (full envelope),45.29562447881699,3.7927398015213014,795.8396156698227,-125.4258697713852,209.57994231101046,0.9672149153685532
171508,S5/6,2633,minFx,C41p5237,41,ULS C (full envelope),-52.954112611865995,0.7451176008224488,752.8787050918579,-63.04197649993899,-291.11959735360136,16.461596536004546
174069,S5/6,2633,maxFy,C41p7798,41,ULS C (full envelope),-7.415748032913208,15.67099947582245,647.4354238700106,154.3718334365845,-50.29770671443939,14.75604071931839
171487,S5/6,2633,minFy,C41p5216,41,ULS C (full envelope),-3.468568344211578,-17.100300822334287,784.1804218414308,-86.33071785736087,-94.93406683129304,5.524448475549219
174057,S5/6,2633,maxFz,C41p7786,41,ULS C (full envelope),-9.724213671033235,4.569523221189976,979.4593539768952,-68.34558763432061,-69.21874677518778,13.381281006194985
174095,S5/6,2633,minFz,C41p7824,41,ULS C (full envelope),43.856374835052485,2.9948199700927725,590.9876905003739,30.888897147560115,209.4941006471634,5.932135787963867
174093,S5/6,2633,maxMxx,C41p7822,41,ULS C (full envelope),42.47935243515014,9.752812600097656,626.3732920628738,175.14788860263823,151.9867226221085,9.496455029010773
168868,S5/6,2633,minMxx,C41p2597,41,ULS C (full envelope),-7.277203253815024,1.2318791845536237,938.3568518498199,-217.94409301220452,-155.56657516961985,-35.889673906124195
174101,S5/6,2633,maxMyy,C41p7830,41,ULS C (full envelope),44.13353749183654,4.3590233178710935,622.0737117955398,-19.333695088768014,210.12677806568146,4.888549375152583
166309,S5/6,2633,minMyy,C41p38,41,ULS C (full envelope),-50.90854337816238,1.0347942063522337,766.0567845565797,-76.0517798919678,-291.51311088875764,10.154641953179832
172390,S5/6,2633,maxMzz,C41p6119,41,ULS C (full envelope),11.022267812842431,-10.816824577269553,790.4314223561848,-74.41875276639763,42.462199126039835,105.06907775429465
167231,S5/6,2633,minMzz,C41p960,41,ULS C (full envelope),-16.928823531990943,5.806999451508523,842.9553587631215,-159.59538256334127,-128.07367966515898,-97.30095709006571
25771,MC5/6,2628,maxFx,C51p4988,51,SLS char (full envelope),123.8278042891413,1.4825526581287376,709.2752837191106,-33.16205848922729,547.3249598129033,12.792208991116285
26927,MC5/6,2628,minFx,C51p6144,51,SLS char (full envelope),-51.50456811662912,-4.594969436931611,447.0688450150489,47.35238009796142,-440.29444604976175,-1.6167923775315285
25983,MC5/6,2628,maxFy,C51p5200,51,SLS char (full envelope),16.1902572850883,38.97980007171631,429.0472987985611,-285.6578508605957,30.55270281136036,7.1800780222415925
20803,MC5/6,2628,minFy,C51p20,51,SLS char (full envelope),31.071583524864913,-23.883361895751953,520.8139405380249,181.26570318603515,63.696254540848734,-0.3411043942928309
25280,MC5/6,2628,maxFz,C51p4497,51,SLS char (full envelope),74.43672349030375,7.5277122940063474,726.367419419575,-83.08993336791993,194.1611747190714,11.204235589838028
25996,MC5/6,2628,minFz,C51p5213,51,SLS char (full envelope),13.11454237267375,-22.96961417388916,417.11465065765384,199.23543130493164,28.354265970826148,-2.716018432378769
26002,MC5/6,2628,maxMxx,C51p5219,51,SLS char (full envelope),16.392272475212813,-23.14317273712158,429.7918342514038,200.19011651611328,34.38912998449803,-2.244242309331894
23382,MC5/6,2628,minMxx,C51p2599,51,SLS char (full envelope),31.37109039894938,38.88519141845703,520.2456503396987,-309.2983647766113,62.67040891067982,9.536933649683
24310,MC5/6,2628,maxMyy,C51p3527,51,SLS char (full envelope),121.43756221021415,3.7047352871894836,593.2156779709817,-45.2750020553589,616.0229457226992,11.420517522370815
26933,MC5/6,2628,minMyy,C51p6150,51,SLS char (full envelope),-44.86674519335031,-4.302357028484345,523.6353938187598,41.999387422180185,-452.0095727160215,0.07630452188253412
25894,MC5/6,2628,maxMzz,C51p5111,51,SLS char (full envelope),81.18545828503669,3.9919914688587177,725.5148601748945,-59.09698372726441,244.56424799878596,13.44430046297908
25995,MC5/6,2628,minMzz,C51p5212,51,SLS char (full envelope),11.96765026757121,-3.2159760513305664,417.2681068725586,62.1900309753418,19.654273539662363,-4.999156535863876
59299,MC3/4,2629,maxFx,C51p7340,51,SLS char (full envelope),57.617189599514006,1.4877860178232196,692.3138142103911,-3.4141117313385,194.71184395790104,5.914764807462691
56412,MC3/4,2629,minFx,C51p4453,51,SLS char (full envelope),-59.59730668096544,18.934953714561463,789.4668469875336,-157.40918745117187,-209.3490709749222,-6.33666478843689
54564,MC3/4,2629,maxFy,C51p2605,51,SLS char (full envelope),-12.351646999263764,45.097203217124935,607.6691329788208,-370.63715294189456,-23.850814703559877,-3.0426811347961427
59771,MC3/4,2629,minFy,C51p7812,51,SLS char (full envelope),-1.9242479420089709,-26.684148402061464,509.95080235641484,226.14301885620117,-13.400687378692627,-0.09305803794860833
54472,MC3/4,2629,maxFz,C51p2513,51,SLS char (full envelope),16.963995741939545,12.74013809683323,969.0772848311185,-129.06555315589904,115.5374807926178,1.4980103724956513
59769,MC3/4,2629,minFz,C51p7810,51,SLS char (full envelope),-2.0991070261383045,-12.3009143932724,508.77540554779057,125.70362145629883,-7.249117339897155,-2.753550345611572
